year,month,district,PM25,resid,평균풍속(m/s),월강수량합(mm),EV,대여건수,car,녹지 면적 합계,공원율,oil_use,bus_traffic,subway_traffic,제조업 사업체수,현년.전기사용량,현년.가스사용량,현년.수도사용량,현년.탄소,construction_waste_emissions,construction_waste_recycling,trash_emissions,trash_recycling,garbage_emissions,garbage_recycling,designated_waste_emissions,designated_waste_recycling
2018,4,성동구,29.226388888888888,4.505292238030679,2.5,137.5,1859,38314.0,24.97,9994.0,18.4,11953,144717,162566,4444,41228525,2102627,1155834,22574512,51231.0,0.7558704690519412,5574.0,0.5096878363832078,2526.0,1.0,5574.0,0.5096878363832078
2018,4,성북구,23.72083333333333,1.37587212179157,2.0,137.5,2075,18202.0,24.79,16074.0,33.95,12871,380774,133644,2214,56679067,5062559,2123018,36076894,61206.0,0.973384962258602,7635.0,0.612180746561886,2820.0,1.0,7635.0,0.612180746561886
2018,4,송파구,25.808333333333334,3.2244678739265025,1.7,128.5,5096,37004.0,23.62,27109.0,13.7,71799,355968,319351,1520,100938587,170734,2611304,44047364,66456.0,0.9570241964608162,11823.0,0.5054554681552905,6531.0,1.0,11823.0,0.5054554681552905
2018,4,양천구,25.200694444444444,2.3809482271402844,1.6,122.0,2744,13323.0,25.62,13251.0,16.72,20172,227492,80866,1150,81878160,2264665,1778076,40379512,21681.0,0.9770305797703058,5784.0,0.4932572614107884,3147.0,1.0,5784.0,0.4932572614107884
2018,4,영등포구,30.834027777777777,4.159924032843077,1.85,104.0,2620,62738.0,23.76,10825.0,12.59,40478,488705,225756,3957,77330885,3466572,1848580,41167146,58374.0,0.9937814780552986,6030.0,0.40945273631840795,4029.0,1.0,6030.0,0.40945273631840795
2018,4,용산구,26.811805555555555,4.124507382543572,2.2,109.5,1530,14691.0,26.59,29596.0,8.21,38809,284310,110221,964,27221848,1820462,684148,15847035,25665.0,0.9908825248392753,6429.0,0.5548296780214652,2223.0,1.0,6429.0,0.5548296780214652
2018,4,은평구,27.56458333333333,2.9833803374892005,1.2,104.5,2180,18934.0,21.65,20380.0,47.12,10709,361805,178880,899,40256770,5753977,1386423,30418067,50964.0,0.9943489522015541,7473.0,0.44480128462464874,2526.0,1.0,7473.0,0.44480128462464874
2018,4,종로구,21.698611111111116,1.5190339343186186,2.0,130.3,1108,38795.0,22.09,14248.0,48.32,2191,295742,347353,4437,18444412,1232386,476393,10739135,17514.0,0.987324426173347,7857.0,0.5112638411607484,3024.0,1.0,7857.0,0.5112638411607484
2018,4,중구,22.04861111111111,1.5747451162576571,2.2,63.0,952,17225.0,19.15,74363.0,31.45,30328,262832,427690,9369,58415563,1974805,892403,29488036,18372.0,0.9859568909209667,9447.0,0.40234995236583043,3444.0,1.0,9447.0,0.40234995236583043
2018,4,중랑구,22.47013888888889,2.4977700766421367,2.4,147.0,1340,15334.0,22.6,12252.0,28.15,10072,280761,92457,3384,33543663,2201492,1087074,19514768,40746.0,0.9955087615962303,9093.0,0.6364236225668096,2742.0,0.9715536105032823,9093.0,0.6364236225668096
2018,5,강남구,21.80510752688172,0.5360592081567052,1.6,237.5,6583,35202.0,24.69,16918.0,16.69,38339,437500,528406,1626,153059318,2952153,2760527,72426466,111215.6,0.9474300367933994,12635.6,0.43179587831207067,8354.5,1.0,12635.6,0.43179587831207067
2018,5,강동구,20.14516129032258,-1.0783352041083012,1.4,155.0,2943,27443.0,23.81,42199.0,13.7,13731,133396,151522,1400,37764742,2297083,1793622,21753202,57108.2,0.9836065573770493,8066.2,0.609531129900077,3406.9,1.0,8066.2,0.609531129900077
2018,5,강북구,16.094086021505376,-1.4741000037977927,2.1,209.0,988,14375.0,20.95,33086.0,60.79,8349,342697,90104,1444,25059450,2045062,971927,15528827,18668.2,0.9970109598140153,4795.7,0.5138978668390434,2352.9,1.0,4795.7,0.5138978668390434
2018,5,강서구,20.893145161290324,-1.3906418148721384,1.7,152.0,3603,31668.0,23.72,11367.0,10.45,138517,243315,233043,1257,50559379,2883291,1571023,28417330,80950.3,0.8818596101558611,9823.9,0.5468602082675923,5056.1,1.0,9823.9,0.5468602082675923
2018,5,관악구,28.534274193548388,1.2220172775439693,1.55,212.5,2051,30856.0,25.16,7773.0,37.12,8716,450505,181574,1255,40206117,2786410,1385983,23749109,33132.8,0.9921407185628742,10121.5,0.6297090352220521,3419.3,1.0,10121.5,0.6297090352220521
2018,5,광진구,20.967741935483872,-1.4158115414887462,1.7,108.0,1651,58033.0,24.55,9670.0,19.71,14704,140236,238986,1707,35761230,1667181,1257972,19314893,27534.2,0.9924566539067777,7669.4,0.6798706548100243,2948.1,1.0,7669.4,0.6798706548100243
2018,5,구로구,19.790994623655912,-7.081684671810205,2.2,192.5,2230,29414.0,23.68,13495.0,16.54,24157,394535,190734,3677,51085891,2391233,2129232,27723689,34109.3,0.9416522766518222,6900.6,0.3414195867026055,3000.8,1.0,6900.6,0.3414195867026055
2018,5,금천구,20.579301075268816,-0.9753532706688688,1.9,191.0,1280,11200.0,23.55,17785.0,16.94,8218,221938,38426,5399,44023332,1772072,913751,22938702,35640.7,0.9420718448290859,5883.8,0.6122233930453108,1829.0,1.0,5883.8,0.6122233930453108
2018,5,노원구,18.50537634408602,-1.6616827575336397,1.3,235.5,2513,35470.0,23.88,26282.0,40.46,13376,236168,203896,858,68022062,3132427,2613896,36725806,34800.6,0.9971494744343489,10394.3,0.6808827915299732,4088.9,1.0,10394.3,0.6808827915299732
2018,5,도봉구,20.795698924731184,-2.958323167295407,1.2,229.0,1282,9750.0,21.95,7420.0,48.75,10458,176464,74484,1020,37260546,3491794,1396833,24083837,13584.2,0.8692377909630306,5499.4,0.6189402480270576,2427.3,1.0,5499.4,0.6189402480270576
2018,5,동대문구,21.573252688172044,0.8839086888118265,1.8,234.5,1489,31678.0,23.8,17599.0,8.98,13487,359202,89891,3297,36041803,1681254,1573960,19570285,37792.1,0.9853990648839309,9879.7,0.6535927204267336,3025.6,1.0,9879.7,0.6535927204267336
2018,5,동작구,22.46370967741936,0.0080665558231825,1.4,209.5,2290,25207.0,25.92,5242.0,28.04,7668,305091,269431,614,49225259,3260295,1280258,28599610,39630.4,0.9876408010012515,6184.5,0.5463659147869674,2824.1,1.0,6184.5,0.5463659147869674
2018,5,마포구,25.139112903225808,-0.2209261128203658,2.4,200.5,2408,86689.0,24.38,21157.0,18.61,7886,435268,336616,1317,51153440,2701670,1602291,28272760,31254.2,0.9215433445744892,10800.4,0.582089552238806,2824.1,1.0,10800.4,0.582089552238806
2018,5,서대문구,27.346774193548388,0.5573316237648457,1.3,181.0,1712,33522.0,23.44,5394.0,29.14,10079,335334,49752,686,35969349,1321148,1088615,18571790,28315.4,0.9857674622290343,6578.2,0.48633364750235625,2266.1,1.0,6578.2,0.48633364750235625
2018,5,서초구,20.4744623655914,-5.058313342298517,1.4,211.5,4332,39095.0,26.62,8173.0,34.13,38081,406888,312520,1075,122564733,1979539,1760003,56985940,70382.4,0.9741455250176181,12028.0,0.5556701030927835,5446.7,1.0,12028.0,0.5556701030927835
2018,5,성동구,25.52822580645161,0.6747384152618195,2.3,233.5,1919,53220.0,24.91,9994.0,18.4,12127,138434,160922,4444,40175734,1437747,1097208,20619335,52938.7,0.7558704690519413,5759.8,0.5096878363832077,2610.2,1.0,5759.8,0.5096878363832077
2018,5,성북구,24.6377688172043,-0.5525512864385093,1.7,233.0,2113,27975.0,24.64,16074.0,33.95,12982,367221,135654,2214,54643165,3221942,2216837,31121838,63246.2,0.9733849622586022,7889.5,0.612180746561886,2914.0,1.0,7889.5,0.612180746561886
2018,5,송파구,22.983870967741936,-0.7285219466335824,1.6,227.5,5216,63504.0,23.44,27109.0,13.7,53602,340055,317272,1520,99470579,3068735,2712068,49949899,68671.2,0.9570241964608163,12217.1,0.5054554681552905,6748.7,1.0,12217.1,0.5054554681552905
2018,5,양천구,22.94018817204301,0.5425577409984855,1.4,173.0,2810,21766.0,25.54,13251.0,16.72,21388,216082,80112,1150,67359638,1497815,1469138,32403345,22403.7,0.9770305797703057,5976.8,0.49325726141078835,3251.9,1.0,5976.8,0.49325726141078835
2018,5,영등포구,32.33534946236559,4.002729309829813,1.7000000000000002,201.75,2702,85379.0,23.84,10825.0,12.59,40486,459032,210935,3957,78784676,2086999,1634735,38622308,60319.8,0.9937814780552985,6231.0,0.409452736318408,4163.3,1.0,6231.0,0.409452736318408
2018,5,용산구,20.91935483870968,-1.889303891429713,2.1,168.5,1578,22922.0,26.55,29596.0,8.21,46340,276619,111175,964,26699475,1164243,761638,14181346,26520.5,0.9908825248392753,6643.3,0.5548296780214652,2297.1,1.0,6643.3,0.5548296780214652
2018,5,은평구,28.641129032258064,0.3091623673625509,1.0,184.5,2235,26078.0,21.51,20380.0,47.12,11150,346510,177926,899,37897758,4073449,1481161,25684926,52662.8,0.994348952201554,7722.1,0.44480128462464874,2610.2,1.0,7722.1,0.44480128462464874
2018,5,종로구,18.956989247311828,-0.3904022234299595,1.7,222.0,1142,48610.0,22.18,14248.0,48.32,3865,292435,350864,4437,19272619,902069,383054,10319397,18097.8,0.9873244261733471,8118.9,0.5112638411607483,3124.8,1.0,8118.9,0.5112638411607483
2018,5,중구,20.545698924731184,0.0721976705666419,1.6,147.0,975,21113.0,19.21,74363.0,31.45,30774,257589,419580,9369,62522262,1875742,954483,31027990,18984.4,0.9859568909209666,9761.9,0.40234995236583043,3558.8,1.0,9761.9,0.40234995236583043
2018,5,중랑구,20.08870967741936,-1.5017447138447906,2.2,208.0,1385,23315.0,22.41,12252.0,28.15,10406,268306,92782,3384,30707032,1409648,1013831,16513982,42104.2,0.9955087615962304,9396.1,0.6364236225668096,2833.4,0.9715536105032823,9396.1,0.6364236225668096
2018,6,강남구,23.32847222222222,3.0137283496362506,1.6,71.5,6887,49639.0,24.53,16918.0,16.69,41388,413327,522572,1626,140268797,2413215,3213720,65946522,107628.0,0.9474300367933994,12228.0,0.43179587831207067,8085.0,1.0,12228.0,0.43179587831207067
2018,6,강동구,21.040277777777774,0.4700638999366414,1.4,120.5,3030,39902.0,23.79,42199.0,13.7,13814,126283,147023,1400,41642366,1650988,2231708,22095507,55266.0,0.9836065573770492,7806.0,0.6095311299000769,3297.0,1.0,7806.0,0.6095311299000769
2018,6,강북구,17.84375,0.4330840260257783,1.9,148.5,1017,20046.0,21.15,33086.0,60.79,9025,319229,86991,1444,26625124,1220824,1061225,14376024,18066.0,0.9970109598140153,4641.0,0.5138978668390433,2277.0,1.0,4641.0,0.5138978668390433
2018,6,강서구,22.115972222222226,0.7943279973541207,1.6,165.5,3732,46016.0,23.81,11367.0,10.45,73267,229671,228283,1257,54831822,1991109,1767537,28295608,78339.0,0.8818596101558611,9507.0,0.5468602082675923,4893.0,1.0,9507.0,0.5468602082675923
2018,6,관악구,29.59722222222222,2.235525421505061,1.35,112.75,2100,44875.0,25.1,7773.0,37.12,8966,414191,177795,1255,43071502,1754782,1676844,22749743,32064.0,0.9921407185628742,9795.0,0.629709035222052,3309.0,1.0,9795.0,0.629709035222052
2018,6,광진구,24.338194444444444,3.5330795602662715,1.6,110.5,1691,73146.0,24.9,9670.0,19.71,15332,132735,223678,1707,42998891,1469272,1446242,22002846,26646.0,0.9924566539067777,7422.0,0.6798706548100243,2853.0,1.0,7422.0,0.6798706548100243
2018,6,구로구,25.48402777777778,3.547101949102787,1.9,137.5,2280,41534.0,23.61,13495.0,16.54,24999,372178,188337,3677,56746177,1824336,2187701,28873209,33009.0,0.9416522766518223,6678.0,0.3414195867026056,2904.0,1.0,6678.0,0.3414195867026056
2018,6,금천구,23.277083333333334,2.0151833115201843,1.7,112.5,1314,15094.0,23.4,17785.0,16.94,8446,217848,37572,5399,46649889,1530923,832488,23485208,34491.0,0.9420718448290859,5694.0,0.6122233930453108,1770.0,1.0,5694.0,0.6122233930453108
2018,6,노원구,19.709722222222226,0.9094892462539031,1.3,217.5,2579,46936.0,23.98,26282.0,40.46,13534,218720,193539,858,73115819,3779844,2507135,40300325,33678.0,0.9971494744343489,10059.0,0.6808827915299731,3957.0,1.0,10059.0,0.6808827915299731
2018,6,도봉구,22.66111111111111,0.6417225207184284,1.1,200.0,1315,13368.0,21.88,7420.0,48.75,10744,164939,71781,1020,39510078,2789114,1381310,23458482,13146.0,0.8692377909630306,5322.0,0.6189402480270575,2349.0,1.0,5322.0,0.6189402480270575
2018,6,동대문구,22.49652777777778,1.269992941132438,1.8,135.5,1526,40836.0,23.88,17599.0,8.98,13844,333257,87853,3297,39121864,1327183,1723034,20132607,36573.0,0.9853990648839308,9561.0,0.6535927204267336,2928.0,1.0,9561.0,0.6535927204267336
2018,6,동작구,24.413194444444443,3.80468538383609,1.25,128.0,2350,34048.0,25.92,5242.0,28.04,7986,283008,262698,614,51450690,2002560,1384471,26760475,38352.0,0.9876408010012515,5985.0,0.5463659147869674,2733.0,1.0,5985.0,0.5463659147869674
2018,6,마포구,27.481944444444444,2.8245391851596184,2.1,142.0,2490,106274.0,24.49,21157.0,18.61,8077,406091,319014,1317,54389706,1762139,1454894,27491454,30246.0,0.9215433445744892,10452.0,0.582089552238806,2733.0,1.0,10452.0,0.582089552238806
2018,6,서대문구,28.40277777777778,5.842778336718131,1.2,142.0,1768,42565.0,23.53,5394.0,29.14,10537,308374,47651,686,39930590,873835,838773,19166430,27402.0,0.9857674622290343,6366.0,0.48633364750235625,2193.0,1.0,6366.0,0.48633364750235625
2018,6,서초구,22.70138888888889,2.31529780504018,1.4,98.5,4441,53368.0,26.66,8173.0,34.13,40170,386534,302474,1075,133575850,1493882,1562814,60501307,68112.0,0.9741455250176181,11640.0,0.5556701030927835,5271.0,1.0,11640.0,0.5556701030927835
2018,6,성동구,24.87152777777778,1.2813392610097067,2.2,112.5,1969,64023.0,24.88,9994.0,18.4,12686,129861,155052,4444,42578261,1304225,1244611,21387861,51231.0,0.7558704690519412,5574.0,0.5096878363832078,2526.0,1.0,5574.0,0.5096878363832078
2018,6,성북구,24.647916666666667,2.5659114727380063,1.6,180.0,2169,36793.0,24.79,16074.0,33.95,13743,335111,124874,2214,59239659,2471276,2219196,31390044,61206.0,0.973384962258602,7635.0,0.612180746561886,2820.0,1.0,7635.0,0.612180746561886
2018,6,송파구,24.01458333333333,1.8792863300824287,1.5,97.5,5348,86111.0,23.68,27109.0,13.7,37430,321004,308590,1520,110288140,2507088,2976356,53366205,66456.0,0.9570241964608162,11823.0,0.5054554681552905,6531.0,1.0,11823.0,0.5054554681552905
2018,6,양천구,24.104166666666668,3.1211379388982747,1.4,132.5,2874,29389.0,25.63,13251.0,16.72,21796,203828,77251,1150,68755721,1040516,1719785,32054152,21681.0,0.9770305797703058,5784.0,0.4932572614107884,3147.0,1.0,5784.0,0.4932572614107884
2018,6,영등포구,33.24027777777778,5.034859079486669,1.7000000000000002,155.25,2784,102570.0,23.96,10825.0,12.59,41096,429732,203993,3957,87796346,1430858,2066963,41117001,58374.0,0.9937814780552986,6030.0,0.40945273631840795,4029.0,1.0,6030.0,0.40945273631840795
2018,6,용산구,23.25208333333333,0.6308140875790867,1.8,124.5,1629,29128.0,26.53,29596.0,8.21,54153,258316,107527,964,30485893,921184,732483,15232654,25665.0,0.9908825248392753,6429.0,0.5548296780214652,2223.0,1.0,6429.0,0.5548296780214652
2018,6,은평구,28.972916666666663,2.454050584719877,0.9,135.0,2274,33917.0,21.54,20380.0,47.12,11012,328618,173205,899,39608831,2740583,1449462,23414268,50964.0,0.9943489522015541,7473.0,0.44480128462464874,2526.0,1.0,7473.0,0.44480128462464874
2018,6,종로구,20.072222222222223,1.4182892119939017,1.7,171.5,1179,60513.0,22.67,14248.0,48.32,3083,272372,332982,4437,21233744,816711,503076,10999560,17514.0,0.987324426173347,7857.0,0.5112638411607484,3024.0,1.0,7857.0,0.5112638411607484
2018,6,중구,21.793055555555554,1.857100358414768,1.3,104.0,996,27345.0,19.38,74363.0,31.45,34291,240620,406996,9369,68446269,2259709,978795,34407929,18372.0,0.9859568909209667,9447.0,0.40234995236583043,3444.0,1.0,9447.0,0.40234995236583043
2018,6,중랑구,20.918055555555554,-0.1242575822239223,2.1,136.0,1442,31067.0,22.66,12252.0,28.15,10506,250646,88832,3384,36191434,1080109,1158375,18149192,40746.0,0.9955087615962303,9093.0,0.6364236225668096,2742.0,0.9715536105032823,9093.0,0.6364236225668096
2018,7,강남구,15.066532258064516,-1.9198371236406988,1.5,196.0,7347,44496.0,23.77,16918.0,16.69,44632,459161,551855,1626,168693104,2812091,3001979,78821614,111215.6,0.9474300367933994,12635.6,0.43179587831207067,8354.5,1.0,12635.6,0.43179587831207067
2018,7,강동구,16.400537634408604,-0.715494734707908,1.3,197.5,3102,37099.0,23.7,42199.0,13.7,12992,137933,145121,1400,50797683,1556057,2077025,25713360,57108.2,0.9836065573770493,8066.2,0.609531129900077,3406.9,1.0,8066.2,0.609531129900077
2018,7,강북구,15.686155913978494,-0.338174337431857,1.9,171.5,1039,18550.0,21.01,33086.0,60.79,9433,337651,83897,1444,31092410,891015,1058414,15530447,18668.2,0.9970109598140153,4795.7,0.5138978668390434,2352.9,1.0,4795.7,0.5138978668390434
2018,7,강서구,15.63239247311828,-1.6230105621623383,1.6,156.0,3867,44910.0,23.49,11367.0,10.45,77605,247969,227260,1257,63887948,1670017,1660071,31380474,80950.3,0.8818596101558611,9823.9,0.5468602082675923,5056.1,1.0,9823.9,0.5468602082675923
2018,7,관악구,15.75739247311828,-5.335781454296427,1.2999999999999998,221.75,2146,41269.0,25.01,7773.0,37.12,9524,444433,177123,1255,49685682,1378833,1493207,24651062,33132.8,0.9921407185628742,10121.5,0.6297090352220521,3419.3,1.0,10121.5,0.6297090352220521
2018,7,광진구,15.465725806451612,0.6302344025901835,1.6,186.5,1738,64583.0,24.79,9670.0,19.71,15915,141916,213592,1707,55225598,1557632,1362841,27357212,27534.2,0.9924566539067777,7669.4,0.6798706548100243,2948.1,1.0,7669.4,0.6798706548100243
2018,7,구로구,13.098118279569892,-2.949922921738932,2.1,168.5,2330,37740.0,23.13,13495.0,16.54,20176,400121,186961,3677,68840378,1721020,2318886,33813276,34109.3,0.9416522766518222,6900.6,0.3414195867026055,3000.8,1.0,6900.6,0.3414195867026055
2018,7,금천구,16.446908602150536,-1.6436758644412015,1.8,171.0,1353,15352.0,22.9,17785.0,16.94,9028,237734,39621,5399,55917279,1545280,1076898,27527882,35640.7,0.9420718448290859,5883.8,0.6122233930453108,1829.0,1.0,5883.8,0.6122233930453108
2018,7,노원구,17.441532258064516,0.6088914691103218,1.2,180.0,2652,43850.0,23.96,26282.0,40.46,14445,231092,188350,858,86162551,1705040,2672471,41239468,34800.6,0.9971494744343489,10394.3,0.6808827915299732,4088.9,1.0,10394.3,0.6808827915299732
2018,7,도봉구,14.026209677419354,-3.045887122621424,0.9,209.0,1352,11632.0,21.62,7420.0,48.75,12145,175868,69604,1020,68033604,3205227,1511011,36527612,13584.2,0.8692377909630306,5499.4,0.6189402480270576,2427.3,1.0,5499.4,0.6189402480270576
2018,7,동대문구,16.502688172043012,-2.105081743014165,1.7,176.5,1563,37228.0,23.81,17599.0,8.98,14186,350427,84908,3297,46900530,1281169,1708562,23322889,37792.1,0.9853990648839309,9879.7,0.6535927204267336,3025.6,1.0,9879.7,0.6535927204267336
2018,7,동작구,13.961021505376344,-2.21183926653563,1.15,188.75,2401,30958.0,25.51,5242.0,28.04,8278,293565,250053,614,59555684,1600591,1320500,29275338,39630.4,0.9876408010012515,6184.5,0.5463659147869674,2824.1,1.0,6184.5,0.5463659147869674
2018,7,마포구,13.99032793912764,-4.513940668130442,2.2,177.5,2543,97435.0,24.17,21157.0,18.61,10020,436640,317200,1317,119458187,1527454,1884864,54697537,31254.2,0.9215433445744892,10800.4,0.582089552238806,2824.1,1.0,10800.4,0.582089552238806
2018,7,서대문구,14.183467741935484,-2.418674067066913,1.2,181.5,1802,39154.0,23.35,5394.0,29.14,11338,320082,46157,686,50717532,712580,1358697,23551495,28315.4,0.9857674622290343,6578.2,0.48633364750235625,2266.1,1.0,6578.2,0.48633364750235625
2018,7,서초구,12.65994623655914,-1.6138353056288517,1.3,202.0,4617,47649.0,25.23,8173.0,34.13,38284,421261,303030,1075,158900457,1640800,1831000,71657073,70382.4,0.9741455250176181,12028.0,0.5556701030927835,5446.7,1.0,12028.0,0.5556701030927835
2018,7,성동구,15.08736559139785,-3.226884440524268,2.1,195.5,2034,56763.0,24.87,9994.0,18.4,12856,140233,150669,4444,50716746,1470472,1183812,25190787,52938.7,0.7558704690519413,5759.8,0.5096878363832077,2610.2,1.0,5759.8,0.5096878363832077
2018,7,성북구,16.052419354838708,-1.2330917868486793,1.6,193.0,2229,33571.0,24.49,16074.0,33.95,14521,341732,116016,2214,67229744,2138161,2343767,34073016,63246.2,0.9733849622586022,7889.5,0.612180746561886,2914.0,1.0,7889.5,0.612180746561886
2018,7,송파구,15.151881720430108,-1.972963942519492,1.4,203.5,5476,72964.0,23.76,27109.0,13.7,66639,345271,305639,1520,148267035,2710851,3039552,69946662,68671.2,0.9570241964608163,12217.1,0.5054554681552905,6748.7,1.0,12217.1,0.5054554681552905
2018,7,양천구,15.57997311827957,-2.238141219960282,1.3,186.0,2941,27944.0,25.13,13251.0,16.72,20158,221711,76231,1150,82290487,953661,1543959,37539969,22403.7,0.9770305797703057,5976.8,0.49325726141078835,3251.9,1.0,5976.8,0.49325726141078835
2018,7,영등포구,19.819220430107528,-2.800835535489237,1.7,180.75,2885,95153.0,23.39,10825.0,12.59,39530,471129,205346,3957,121915267,1411810,1959367,55505042,60319.8,0.9937814780552985,6231.0,0.409452736318408,4163.3,1.0,6231.0,0.409452736318408
2018,7,용산구,17.2372311827957,-2.589590218065119,1.9,203.5,1664,23915.0,26.06,29596.0,8.21,32343,265244,102787,964,37033175,1052353,787305,18320721,26520.5,0.9908825248392753,6643.3,0.5548296780214652,2297.1,1.0,6643.3,0.5548296780214652
2018,7,은평구,19.49260752688172,-0.9756883191544448,0.9,139.0,2323,30404.0,21.43,20380.0,47.12,11794,350007,170148,899,46705828,2133773,1595418,25112600,52662.8,0.994348952201554,7722.1,0.44480128462464874,2610.2,1.0,7722.1,0.44480128462464874
2018,7,종로구,17.463709677419356,1.9783669360943448,1.5,185.6,1210,57325.0,22.74,14248.0,48.32,4836,284398,324526,4437,27383220,887824,390785,13728952,18097.8,0.9873244261733471,8118.9,0.5112638411607483,3124.8,1.0,8118.9,0.5112638411607483
2018,7,중구,15.81989247311828,-1.0509428348397063,1.6,165.0,1024,25671.0,19.64,74363.0,31.45,30603,250409,399541,9369,80880961,3002495,1012834,41355373,18984.4,0.9859568909209666,9761.9,0.40234995236583043,3558.8,1.0,9761.9,0.40234995236583043
2018,7,중랑구,15.083333333333334,-1.2775148053224257,2.2,168.0,1479,28880.0,22.51,12252.0,28.15,10908,267020,86129,3384,43916417,932344,1147099,21089848,42104.2,0.9955087615962304,9396.1,0.6364236225668096,2833.4,0.9715536105032823,9396.1,0.6364236225668096
2018,8,강남구,11.224462365591398,-4.01953079088177,1.5,255.5,7600,43153.0,24.17,16918.0,16.69,34876,462785,524388,1626,197321859,4328481,3683767,94583275,111215.6,0.9474300367933994,12635.6,0.43179587831207067,8354.5,1.0,12635.6,0.43179587831207067
2018,8,강동구,13.324596774193548,-2.2917557363861403,1.6,186.0,3162,33745.0,23.71,42199.0,13.7,12718,138811,138906,1400,65952572,1611274,2382214,32364045,57108.2,0.9836065573770493,8066.2,0.609531129900077,3406.9,1.0,8066.2,0.609531129900077
2018,8,강북구,12.60483870967742,-0.8965844272148941,2.1,404.5,1063,16878.0,21.22,33086.0,60.79,9690,342355,79851,1444,41471740,749877,1141449,19642698,18668.2,0.9970109598140153,4795.7,0.5138978668390434,2352.9,1.0,4795.7,0.5138978668390434
2018,8,강서구,13.086021505376344,-2.786196324833193,1.7,259.0,3965,39635.0,23.64,11367.0,10.45,84762,249635,220204,1257,83592131,1846628,1891483,40207483,80950.3,0.8818596101558611,9823.9,0.5468602082675923,5056.1,1.0,9823.9,0.5468602082675923
2018,8,관악구,14.56989247311828,-3.855736330893972,1.4,182.75,2180,36031.0,25.34,7773.0,37.12,9647,444792,170474,1255,63865433,1418363,1798692,30853241,33132.8,0.9921407185628742,10121.5,0.6297090352220521,3419.3,1.0,10121.5,0.6297090352220521
2018,8,광진구,13.73252688172043,0.4147892295024548,1.6,194.5,1766,59610.0,24.8,9670.0,19.71,15766,144254,208328,1707,62070931,1387576,1553067,29941864,27534.2,0.9924566539067777,7669.4,0.6798706548100243,2948.1,1.0,7669.4,0.6798706548100243
2018,8,구로구,12.891801075268818,-0.7440423231111811,2.3,174.0,2404,34059.0,23.65,13495.0,16.54,20841,400327,179048,3677,86716712,1481807,2368591,40873505,34109.3,0.9416522766518222,6900.6,0.3414195867026055,3000.8,1.0,6900.6,0.3414195867026055
2018,8,금천구,14.253360215053764,-1.570596893079576,2.0,168.5,1379,13368.0,23.69,17785.0,16.94,9436,238490,37909,5399,68653238,1580897,946589,32964446,35640.7,0.9420718448290859,5883.8,0.6122233930453108,1829.0,1.0,5883.8,0.6122233930453108
2018,8,노원구,12.326612903225806,-2.0222209854048794,1.3,289.0,2715,40446.0,23.67,26282.0,40.46,14621,232458,181217,858,114843083,1680959,2640172,53335352,34800.6,0.9971494744343489,10394.3,0.6808827915299732,4088.9,1.0,10394.3,0.6808827915299732
2018,8,도봉구,12.88239247311828,-1.1946090944044825,1.2,571.0,1382,10867.0,21.64,7420.0,48.75,12644,176914,66702,1020,63470087,3228795,1555654,34660294,13584.2,0.8692377909630306,5499.4,0.6189402480270576,2427.3,1.0,5499.4,0.6189402480270576
2018,8,동대문구,14.018817204301076,-3.383890424030024,1.8,245.5,1592,33745.0,24.08,17599.0,8.98,14464,356397,82030,3297,62271330,1191031,1884753,29696695,37792.1,0.9853990648839309,9879.7,0.6535927204267336,3025.6,1.0,9879.7,0.6535927204267336
2018,8,동작구,11.997983870967742,-2.160924863217793,1.25,170.5,2451,27444.0,25.85,5242.0,28.04,8152,296973,236803,614,76180014,1544713,1466903,36247502,39630.4,0.9876408010012515,6184.5,0.5463659147869674,2824.1,1.0,6184.5,0.5463659147869674
2018,8,마포구,13.055030280558643,-3.1633880301579924,2.6,173.5,2610,87371.0,24.19,21157.0,18.61,10097,448790,306786,1317,104516311,1590358,1724815,48449963,31254.2,0.9215433445744892,10800.4,0.582089552238806,2824.1,1.0,10800.4,0.582089552238806
2018,8,서대문구,12.402631009763937,-1.5127214472163864,1.4,200.5,1845,34871.0,23.59,5394.0,29.14,10264,318835,44693,686,57747531,671689,984878,26316518,28315.4,0.9857674622290343,6578.2,0.48633364750235625,2266.1,1.0,6578.2,0.48633364750235625
2018,8,서초구,10.716397849462366,-1.0052634848820343,1.5,202.0,4730,41597.0,25.38,8173.0,34.13,36989,422359,295862,1075,189953357,2219068,1714851,86080269,70382.4,0.9741455250176181,12028.0,0.5556701030927835,5446.7,1.0,12028.0,0.5556701030927835
2018,8,성동구,14.46975806451613,-1.4928017829601123,2.3,228.0,2067,50475.0,24.99,9994.0,18.4,13018,141083,142781,4444,62149480,1429850,1331643,29996351,52938.7,0.7558704690519413,5759.8,0.5096878363832077,2610.2,1.0,5759.8,0.5096878363832077
2018,8,성북구,14.25739247311828,-0.6627181860643454,1.8,336.0,2269,29836.0,24.54,16074.0,33.95,14684,360313,109957,2214,89431723,1924482,2340448,43006926,63246.2,0.9733849622586022,7889.5,0.612180746561886,2914.0,1.0,7889.5,0.612180746561886
2018,8,송파구,13.241263440860216,-2.004335845785532,1.6,202.5,5595,64249.0,23.96,27109.0,13.7,62787,347512,300590,1520,163712792,3925040,3304898,79303540,68671.2,0.9570241964608163,12217.1,0.5054554681552905,6748.7,1.0,12217.1,0.5054554681552905
